tissue	anchor	offset_nt	psites	n_tx	psites_norm
HUVEC	stop	-134	29912	71064	124.813004
HUVEC	stop	-133	40405	71067	206.596077
HUVEC	stop	-132	164231	71069	750.681110
HUVEC	stop	-131	27931	71070	120.641182
HUVEC	stop	-130	34137	71070	167.491349
HUVEC	stop	-129	172625	71072	793.889982
HUVEC	stop	-128	26843	71074	135.091829
HUVEC	stop	-127	38876	71075	170.444475
HUVEC	stop	-126	159570	71076	812.610762
HUVEC	stop	-125	28734	71077	126.617874
HUVEC	stop	-124	48080	71077	173.197097
HUVEC	stop	-123	195968	71082	803.080012
HUVEC	stop	-122	27473	71082	156.103427
HUVEC	stop	-121	38044	71083	176.055456
HUVEC	stop	-120	219808	71083	815.405809
HUVEC	stop	-119	32188	71084	136.632633
HUVEC	stop	-118	43983	71084	185.028468
HUVEC	stop	-117	216437	71084	782.813931
HUVEC	stop	-116	29425	71085	133.936386
HUVEC	stop	-115	36167	71086	168.564830
HUVEC	stop	-114	189316	71087	794.019321
HUVEC	stop	-113	27775	71088	146.076409
HUVEC	stop	-112	44490	71089	167.314748
HUVEC	stop	-111	203922	71090	764.305680
HUVEC	stop	-110	30730	71090	134.592101
HUVEC	stop	-109	43672	71091	183.390872
HUVEC	stop	-108	183846	71091	753.018733
HUVEC	stop	-107	35512	71092	124.814458
HUVEC	stop	-106	38706	71093	153.844347
HUVEC	stop	-105	188860	71095	714.264100
HUVEC	stop	-104	30105	71095	128.120918
HUVEC	stop	-103	34654	71096	179.711891
HUVEC	stop	-102	188477	71096	801.374017
HUVEC	stop	-101	32648	71097	120.801692
HUVEC	stop	-100	39687	71098	171.380681
HUVEC	stop	-99	182070	71099	743.849221
HUVEC	stop	-98	29118	71099	120.212762
HUVEC	stop	-97	45311	71100	170.925011
HUVEC	stop	-96	165198	71101	812.693367
HUVEC	stop	-95	28276	71102	124.580737
HUVEC	stop	-94	37084	71103	181.171653
HUVEC	stop	-93	160283	71106	779.190746
HUVEC	stop	-92	24531	71107	139.004167
HUVEC	stop	-91	33447	71107	157.505025
HUVEC	stop	-90	172887	71107	741.244485
HUVEC	stop	-89	31085	71107	136.678048
HUVEC	stop	-88	43983	71107	167.873901
HUVEC	stop	-87	201711	71107	777.368388
HUVEC	stop	-86	31893	71107	111.508885
HUVEC	stop	-85	36124	71107	173.312932
HUVEC	stop	-84	196417	71109	758.739648
HUVEC	stop	-83	29357	71109	134.382040
HUVEC	stop	-82	39567	71109	168.398003
HUVEC	stop	-81	158741	71110	746.506007
HUVEC	stop	-80	29572	71110	134.802650
HUVEC	stop	-79	40033	71110	162.524846
HUVEC	stop	-78	193367	71110	760.027146
HUVEC	stop	-77	28458	71110	132.375594
HUVEC	stop	-76	36235	71110	168.660180
HUVEC	stop	-75	164642	71111	767.459958
HUVEC	stop	-74	27166	71112	131.139079
HUVEC	stop	-73	40885	71113	171.259308
HUVEC	stop	-72	183477	71114	755.740017
HUVEC	stop	-71	28523	71114	129.205717
HUVEC	stop	-70	40731	71114	177.782176
HUVEC	stop	-69	155011	71114	796.157348
HUVEC	stop	-68	26746	71114	137.931097
HUVEC	stop	-67	44259	71114	183.801868
HUVEC	stop	-66	201067	71115	791.551440
HUVEC	stop	-65	29785	71115	125.191790
HUVEC	stop	-64	39698	71115	184.955254
HUVEC	stop	-63	175251	71116	813.482468
HUVEC	stop	-62	26569	71116	148.884131
HUVEC	stop	-61	36622	71116	160.228259
HUVEC	stop	-60	172377	71116	792.962790
HUVEC	stop	-59	32226	71116	150.518932
HUVEC	stop	-58	40403	71116	170.126429
HUVEC	stop	-57	205797	71116	806.555306
HUVEC	stop	-56	30537	71116	139.356268
HUVEC	stop	-55	32857	71116	191.366130
HUVEC	stop	-54	192939	71116	759.988126
HUVEC	stop	-53	27356	71116	130.978522
HUVEC	stop	-52	36528	71116	174.367515
HUVEC	stop	-51	161442	71116	780.721006
HUVEC	stop	-50	23541	71116	124.340084
HUVEC	stop	-49	33416	71116	172.903647
HUVEC	stop	-48	163019	71116	791.082226
HUVEC	stop	-47	25275	71116	137.467290
HUVEC	stop	-46	31716	71116	170.173657
HUVEC	stop	-45	161984	71116	742.549134
HUVEC	stop	-44	29256	71116	134.968091
HUVEC	stop	-43	39379	71116	182.868891
HUVEC	stop	-42	162946	71116	738.582915
HUVEC	stop	-41	23548	71116	129.951668
HUVEC	stop	-40	38093	71116	164.532400
HUVEC	stop	-39	166549	71116	779.525375
HUVEC	stop	-38	26306	71116	135.466866
HUVEC	stop	-37	37262	71116	177.456941
HUVEC	stop	-36	201305	71116	830.839999
HUVEC	stop	-35	27959	71116	142.107577
HUVEC	stop	-34	36777	71116	173.865743
HUVEC	stop	-33	182241	71116	846.417521
HUVEC	stop	-32	31170	71116	132.530928
HUVEC	stop	-31	45375	71116	194.241859
HUVEC	stop	-30	220170	71116	840.449792
HUVEC	stop	-29	29378	71116	134.560411
HUVEC	stop	-28	33042	71116	195.306267
HUVEC	stop	-27	165587	71116	807.103009
HUVEC	stop	-26	27643	71116	133.332210
HUVEC	stop	-25	37217	71116	174.849950
HUVEC	stop	-24	157320	71116	739.256318
HUVEC	stop	-23	26835	71116	134.018499
HUVEC	stop	-22	43766	71116	165.226073
HUVEC	stop	-21	205900	71116	782.411450
HUVEC	stop	-20	29986	71116	139.031576
HUVEC	stop	-19	39982	71116	186.043244
HUVEC	stop	-18	178060	71116	763.697350
HUVEC	stop	-17	27950	71116	139.519474
HUVEC	stop	-16	40360	71116	186.168848
HUVEC	stop	-15	192782	71116	767.828758
HUVEC	stop	-14	22659	71116	128.998746
HUVEC	stop	-13	23987	71116	112.445356
HUVEC	stop	-12	86528	71116	481.829807
HUVEC	stop	-11	14206	71116	77.473327
HUVEC	stop	-10	46518	71116	201.242356
HUVEC	stop	-9	279329	71116	1019.623128
HUVEC	stop	-8	40083	71116	158.290268
HUVEC	stop	-7	41321	71116	201.245964
HUVEC	stop	-6	171574	71116	749.042363
HUVEC	stop	-5	19506	71116	94.578585
HUVEC	stop	-4	25279	71116	154.604684
HUVEC	stop	-3	161836	71116	732.208053
HUVEC	stop	-2	23160	71116	118.696939
HUVEC	stop	-1	42494	71116	235.044126
HUVEC	stop	0	436636	71116	2508.331308
HUVEC	stop	1	78142	71116	334.726787
HUVEC	stop	2	24266	71116	123.240143
HUVEC	stop	3	17301	66242	85.272601
HUVEC	stop	4	4790	66242	40.584110
HUVEC	stop	5	4431	66241	24.846001
HUVEC	stop	6	3770	65719	19.462070
HUVEC	stop	7	4915	65691	27.153407
HUVEC	stop	8	4495	65664	25.144823
HUVEC	stop	9	3097	65655	20.967552
HUVEC	stop	10	3438	65624	32.682883
HUVEC	stop	11	3903	65617	21.609424
HUVEC	stop	12	2706	65596	18.184699
HUVEC	stop	13	3520	65574	25.122366
HUVEC	stop	14	4730	65555	37.480165
HUVEC	stop	15	2963	65538	17.610916
HUVEC	stop	16	2891	65525	29.947123
HUVEC	stop	17	2591	65510	21.445863
HUVEC	stop	18	2208	65492	12.551873
HUVEC	stop	19	2404	65476	14.043397
HUVEC	stop	20	2524	65452	20.253740
HUVEC	stop	21	1950	65414	13.860478
HUVEC	stop	22	2198	65384	18.727107
HUVEC	stop	23	2167	65347	15.997630
HUVEC	stop	24	2024	65292	21.600101
HUVEC	stop	25	2451	65243	18.276589
HUVEC	stop	26	2999	65208	20.665346
HUVEC	stop	27	1974	65176	11.002507
HUVEC	stop	28	2666	65148	19.034943
HUVEC	stop	29	2538	65116	13.920896
HUVEC	stop	30	1543	65095	10.777376
HUVEC	stop	31	2169	65072	20.015509
HUVEC	stop	32	2614	65029	21.676491
HUVEC	stop	33	1512	65002	14.738862
HUVEC	stop	34	2669	64974	22.700337
HUVEC	stop	35	2418	64944	18.122806
HUVEC	stop	36	2288	64905	12.011772
HUVEC	stop	37	2469	64871	15.152166
HUVEC	stop	38	2544	64812	24.462563
HUVEC	stop	39	2322	64778	10.638975
HUVEC	stop	40	2418	64738	22.245703
HUVEC	stop	41	2359	64673	18.270660
HUVEC	stop	42	1986	64633	17.832884
HUVEC	stop	43	2644	64568	16.321001
HUVEC	stop	44	2067	64502	16.384901
HUVEC	stop	45	5237	64445	8.437738
HUVEC	stop	46	2623	64400	23.437586
HUVEC	stop	47	2060	64325	17.433698
HUVEC	stop	48	1716	64275	11.594508
HUVEC	stop	49	3136	64216	14.838541
HUVEC	stop	50	2241	64142	19.513195
Hepatocytes	start	-50	142971	60411	155.581482
Hepatocytes	start	-49	181684	60609	165.615616
Hepatocytes	start	-48	293020	60855	189.744296
Hepatocytes	start	-47	158888	61042	158.749767
Hepatocytes	start	-46	180993	61219	164.263748
Hepatocytes	start	-45	319857	61408	185.579325
Hepatocytes	start	-44	217590	61615	160.389023
Hepatocytes	start	-43	160640	61807	154.340619
Hepatocytes	start	-42	210429	62046	161.738365
Hepatocytes	start	-41	225378	62268	167.896623
Hepatocytes	start	-40	183367	62524	149.641428
Hepatocytes	start	-39	211579	62741	162.147867
Hepatocytes	start	-38	143210	62960	152.581230
Hepatocytes	start	-37	239588	63199	156.218778
Hepatocytes	start	-36	335587	63456	189.668985
Hepatocytes	start	-35	200338	63701	149.215278
Hepatocytes	start	-34	188791	63909	133.326703
Hepatocytes	start	-33	270518	64160	149.852577
Hepatocytes	start	-32	190808	64386	150.280186
Hepatocytes	start	-31	173088	64652	146.097294
Hepatocytes	start	-30	322819	64947	166.645216
Hepatocytes	start	-29	172571	65224	147.316870
Hepatocytes	start	-28	321082	65468	187.453833
Hepatocytes	start	-27	488927	65731	159.044609
Hepatocytes	start	-26	180803	66047	132.443812
Hepatocytes	start	-25	245948	66294	189.557544
Hepatocytes	start	-24	303641	66565	170.036168
Hepatocytes	start	-23	356894	66820	157.753394
Hepatocytes	start	-22	242150	67079	176.827787
Hepatocytes	start	-21	294375	67368	179.869681
Hepatocytes	start	-20	218241	67610	151.538159
Hepatocytes	start	-19	196717	67832	147.484716
Hepatocytes	start	-18	389544	68020	171.604892
Hepatocytes	start	-17	759405	68233	158.189264
Hepatocytes	start	-16	377858	68458	145.947083
Hepatocytes	start	-15	388064	68683	144.278001
Hepatocytes	start	-14	490726	68866	173.950237
Hepatocytes	start	-13	392162	69077	181.830685
Hepatocytes	start	-12	438608	69263	212.843879
Hepatocytes	start	-11	292747	69448	190.920053
Hepatocytes	start	-10	394694	69590	157.561278
Hepatocytes	start	-9	385099	69764	177.792653
Hepatocytes	start	-8	209068	69882	139.071942
Hepatocytes	start	-7	162901	69986	118.421635
Hepatocytes	start	-6	249599	70096	125.411872
Hepatocytes	start	-5	320937	70186	178.562893
Hepatocytes	start	-4	139836	70278	98.051666
Hepatocytes	start	-3	223785	70332	106.309358
Hepatocytes	start	-2	642274	70374	260.898264
Hepatocytes	start	-1	555654	70414	224.590374
Hepatocytes	start	0	12345271	71116	2896.578220
Hepatocytes	start	1	801797	71116	290.094080
Hepatocytes	start	2	473205	71116	206.602356
Hepatocytes	start	3	4139741	71115	1248.645473
Hepatocytes	start	4	328672	71115	168.235399
Hepatocytes	start	5	247777	71115	156.844572
Hepatocytes	start	6	1914600	71112	635.070254
Hepatocytes	start	7	280902	71111	141.682504
Hepatocytes	start	8	289758	71109	182.529916
Hepatocytes	start	9	2913917	71108	1075.765191
Hepatocytes	start	10	265040	71103	125.097625
Hepatocytes	start	11	233756	71100	132.671077
Hepatocytes	start	12	3860396	71098	1183.455490
Hepatocytes	start	13	254787	71097	143.899103
Hepatocytes	start	14	153079	71094	89.347601
Hepatocytes	start	15	2006365	71090	736.206366
Hepatocytes	start	16	291137	71085	121.971007
Hepatocytes	start	17	235073	71085	126.766761
Hepatocytes	start	18	1845546	71083	697.005249
Hepatocytes	start	19	281695	71081	118.648969
Hepatocytes	start	20	185255	71078	108.033662
Hepatocytes	start	21	2070462	71077	715.635084
Hepatocytes	start	22	302105	71076	139.638369
Hepatocytes	start	23	205316	71074	115.248951
Hepatocytes	start	24	2364145	71073	726.981807
Hepatocytes	start	25	298203	71072	137.325623
Hepatocytes	start	26	224426	71070	103.378257
Hepatocytes	start	27	2185939	71065	655.248004
Hepatocytes	start	28	466655	71063	130.593551
Hepatocytes	start	29	328881	71061	109.236433
Hepatocytes	start	30	2321964	71058	713.073843
Hepatocytes	start	31	317477	71054	125.270662
Hepatocytes	start	32	315685	71052	110.807703
Hepatocytes	start	33	2497834	71050	671.832008
Hepatocytes	start	34	329620	71049	125.148158
Hepatocytes	start	35	219792	71046	104.614161
Hepatocytes	start	36	2028271	71045	662.147316
Hepatocytes	start	37	345111	71045	136.140110
Hepatocytes	start	38	249561	71042	100.332617
Hepatocytes	start	39	1979908	71039	674.203934
Hepatocytes	start	40	282793	71035	114.273171
Hepatocytes	start	41	242661	71031	114.994201
Hepatocytes	start	42	1935577	71026	660.811746
Hepatocytes	start	43	226412	71024	119.429548
Hepatocytes	start	44	197677	71021	103.089189
Hepatocytes	start	45	2514762	71018	676.022749
Hepatocytes	start	46	266573	71014	120.064898
Hepatocytes	start	47	218517	71013	116.062297
Hepatocytes	start	48	1870352	71011	666.564211
Hepatocytes	start	49	235075	71007	118.488678
Hepatocytes	start	50	203587	71006	103.031127
Hepatocytes	start	51	2302411	71004	707.281994
Hepatocytes	start	52	241245	70996	125.552728
Hepatocytes	start	53	168844	70994	87.882723
Hepatocytes	start	54	1939885	70992	700.921513
Hepatocytes	start	55	198679	70991	117.451962
Hepatocytes	start	56	182851	70989	88.754052
Hepatocytes	start	57	2209190	70988	713.414897
Hepatocytes	start	58	270491	70984	137.783159
Hepatocytes	start	59	254554	70981	107.616737
Hepatocytes	start	60	2448127	70980	786.851653
Hepatocytes	start	61	250323	70980	121.589780
Hepatocytes	start	62	308660	70978	110.920897
Hepatocytes	start	63	2462582	70973	793.419561
Hepatocytes	start	64	282458	70970	121.192622
Hepatocytes	start	65	192071	70966	91.816411
Hepatocytes	start	66	1934351	70960	743.882063
Hepatocytes	start	67	245833	70953	119.630790
Hepatocytes	start	68	213588	70951	104.700546
Hepatocytes	start	69	2739167	70947	801.838550
Hepatocytes	start	70	317373	70943	123.621696
Hepatocytes	start	71	260808	70940	105.797108
Hepatocytes	start	72	2304745	70938	777.126417
Hepatocytes	start	73	268825	70931	115.949909
Hepatocytes	start	74	270605	70926	111.783380
Hepatocytes	start	75	2365311	70920	840.967545
Hepatocytes	start	76	290938	70917	130.400610
Hepatocytes	start	77	196011	70912	96.508654
Hepatocytes	start	78	2032665	70910	724.819572
Hepatocytes	start	79	286803	70904	104.768022
Hepatocytes	start	80	354923	70902	95.818440
Hepatocytes	start	81	1962706	70901	762.848135
Hepatocytes	start	82	263259	70898	127.959573
Hepatocytes	start	83	215065	70898	98.208429
Hepatocytes	start	84	2408638	70892	784.004299
Hepatocytes	start	85	303941	70888	138.289386
Hepatocytes	start	86	216770	70887	97.538530
Hepatocytes	start	87	2564713	70881	742.363040
Hepatocytes	start	88	248175	70880	128.259923
Hepatocytes	start	89	208354	70876	94.593201
Hepatocytes	start	90	2885641	70871	791.070349
Hepatocytes	start	91	299008	70867	132.173520
Hepatocytes	start	92	220440	70865	104.899043
Hepatocytes	start	93	2397663	70860	774.464421
Hepatocytes	start	94	339471	70851	126.754912
Hepatocytes	start	95	214724	70848	94.561502
Hepatocytes	start	96	2278784	70845	770.019256
Hepatocytes	start	97	400920	70843	123.794854
Hepatocytes	start	98	189449	70838	86.365227
Hepatocytes	start	99	2306364	70832	818.597043
Hepatocytes	start	100	317006	70828	131.877141
Hepatocytes	start	101	201423	70826	114.066225
Hepatocytes	start	102	2252859	70821	792.139863
Hepatocytes	start	103	303084	70818	135.266042
Hepatocytes	start	104	182990	70816	94.719628
Hepatocytes	start	105	2444356	70809	858.644342
Hepatocytes	start	106	310681	70806	136.871360
Hepatocytes	start	107	190197	70801	94.469236
Hepatocytes	start	108	2438258	70794	840.616234
Hepatocytes	start	109	334133	70790	127.307685
Hepatocytes	start	110	183442	70786	87.228483
Hepatocytes	start	111	2315398	70782	831.296157
Hepatocytes	start	112	307317	70776	130.480653
Hepatocytes	start	113	204207	70775	85.949478
Hepatocytes	start	114	2356309	70774	853.868454
Hepatocytes	start	115	257581	70769	122.663335
Hepatocytes	start	116	175537	70761	92.087283
Hepatocytes	start	117	2432518	70757	813.414398
Hepatocytes	start	118	318983	70754	149.833616
Hepatocytes	start	119	196077	70751	89.419093
Hepatocytes	start	120	2428741	70743	804.588851
Hepatocytes	start	121	301696	70740	136.013253
Hepatocytes	start	122	231526	70735	102.986376
Hepatocytes	start	123	2704943	70733	858.885312
Hepatocytes	start	124	301904	70732	125.945795
Hepatocytes	start	125	219452	70728	98.924886
Hepatocytes	start	126	2789147	70723	912.787458
Hepatocytes	start	127	244882	70722	130.315093
Hepatocytes	start	128	166652	70719	89.022933
Hepatocytes	start	129	2946734	70709	867.863760
Hepatocytes	start	130	349681	70705	135.018215
Hepatocytes	start	131	177425	70702	93.569354
Hepatocytes	start	132	3401303	70696	849.522105
Hepatocytes	start	133	408892	70691	140.821165
Hepatocytes	start	134	254311	70683	94.166045
Hepatocytes	start	135	2809649	70678	851.797947
Hepatocytes	start	136	250470	70671	128.167687
Hepatocytes	start	137	181069	70666	94.571854
Hepatocytes	start	138	2456218	70662	854.021755
Hepatocytes	start	139	281497	70660	149.902580
Hepatocytes	start	140	157090	70651	86.848676
Hepatocytes	start	141	2211837	70642	859.382134
Hepatocytes	start	142	258247	70639	122.698007
Hepatocytes	start	143	197885	70633	101.952878
Hepatocytes	start	144	2875221	70623	985.902081
Hepatocytes	start	145	346529	70619	151.872283
Hepatocytes	start	146	247094	70609	95.138533
Hepatocytes	start	147	3023783	70604	941.527810
Hepatocytes	start	148	324285	70601	161.751605
Hepatocytes	start	149	235873	70596	110.355397
Hepatocytes	start	150	2831942	70592	1013.654545
Hepatocytes	stop	-150	2945862	71049	1042.620173
Hepatocytes	stop	-149	348942	71050	157.775885
Hepatocytes	stop	-148	172471	71050	90.848106
Hepatocytes	stop	-147	1908685	71052	983.438963
Hepatocytes	stop	-146	258812	71053	133.529515
Hepatocytes	stop	-145	171640	71053	85.416866
Hepatocytes	stop	-144	2546792	71055	955.159783
Hepatocytes	stop	-143	343411	71057	127.737838
Hepatocytes	stop	-142	235180	71059	83.691288
Hepatocytes	stop	-141	2063216	71061	897.072990
Hepatocytes	stop	-140	274359	71061	124.655070
Hepatocytes	stop	-139	191351	71061	95.266928
Hepatocytes	stop	-138	1875621	71062	895.123210
Hepatocytes	stop	-137	268643	71063	116.070637
Hepatocytes	stop	-136	202610	71064	90.805674
Hepatocytes	stop	-135	2129497	71064	898.963634
Hepatocytes	stop	-134	284453	71064	130.734799
Hepatocytes	stop	-133	174083	71067	93.161358
Hepatocytes	stop	-132	1975778	71069	896.106445
Hepatocytes	stop	-131	275525	71070	108.520522
Hepatocytes	stop	-130	156073	71070	91.369345
Hepatocytes	stop	-129	2005698	71072	892.688846
Hepatocytes	stop	-128	281705	71074	120.135643
Hepatocytes	stop	-127	188403	71075	106.915641
Hepatocytes	stop	-126	2149086	71076	914.462999
Hepatocytes	stop	-125	317418	71077	126.391690
Hepatocytes	stop	-124	205336	71077	96.527495
Hepatocytes	stop	-123	3049878	71082	915.627025
Hepatocytes	stop	-122	333622	71082	116.375996
Hepatocytes	stop	-121	183702	71083	93.053602
Hepatocytes	stop	-120	2252905	71083	901.019142
Hepatocytes	stop	-119	339637	71084	119.036222
Hepatocytes	stop	-118	176126	71084	90.319347
Hepatocytes	stop	-117	2572679	71084	908.161320
Hepatocytes	stop	-116	273106	71085	116.484448
Hepatocytes	stop	-115	190630	71086	88.771920
Hepatocytes	stop	-114	2108605	71087	870.291095
Hepatocytes	stop	-113	268232	71088	122.362188
Hepatocytes	stop	-112	182469	71089	83.829291
Hepatocytes	stop	-111	2301293	71090	858.039964
Hepatocytes	stop	-110	244916	71090	116.601299
Hepatocytes	stop	-109	225472	71091	90.959358
Hepatocytes	stop	-108	2449312	71091	892.797218
Hepatocytes	stop	-107	294626	71092	122.724707
Hepatocytes	stop	-106	224276	71093	90.092582
Hepatocytes	stop	-105	2416446	71095	851.353418
Hepatocytes	stop	-104	301734	71095	111.895476
Hepatocytes	stop	-103	189545	71096	84.360627
Hepatocytes	stop	-102	1980389	71096	870.739423
Hepatocytes	stop	-101	346822	71097	116.661809
Hepatocytes	stop	-100	268405	71098	97.586821
Hepatocytes	stop	-99	2470815	71099	888.175485
Hepatocytes	stop	-98	263873	71099	114.909799
Hepatocytes	stop	-97	204382	71100	91.607721
Hepatocytes	stop	-96	2066843	71101	858.603041
Hepatocytes	stop	-95	285259	71102	109.820296
Hepatocytes	stop	-94	221399	71103	86.553773
Hepatocytes	stop	-93	2410151	71106	939.689723
Hepatocytes	stop	-92	255605	71107	123.165234
Hepatocytes	stop	-91	180469	71107	85.959977
Hepatocytes	stop	-90	2466769	71107	825.929886
Hepatocytes	stop	-89	503040	71107	112.475578
Hepatocytes	stop	-88	203273	71107	89.549236
Hepatocytes	stop	-87	2819765	71107	877.589063
Hepatocytes	stop	-86	305882	71107	119.282822
Hepatocytes	stop	-85	183461	71107	95.119057
Hepatocytes	stop	-84	2845370	71109	859.461835
Hepatocytes	stop	-83	283848	71109	118.423440
Hepatocytes	stop	-82	198450	71109	83.818382
Hepatocytes	stop	-81	2150680	71110	878.871054
Hepatocytes	stop	-80	254575	71110	102.533615
Hepatocytes	stop	-79	172167	71110	90.128771
Hepatocytes	stop	-78	2178603	71110	853.933636
Hepatocytes	stop	-77	262341	71110	113.264812
Hepatocytes	stop	-76	235336	71110	82.477931
Hepatocytes	stop	-75	2259630	71111	833.627035
Hepatocytes	stop	-74	239933	71112	118.942306
Hepatocytes	stop	-73	162441	71113	83.525343
Hepatocytes	stop	-72	2126241	71114	875.937666
Hepatocytes	stop	-71	283640	71114	125.075074
Hepatocytes	stop	-70	185623	71114	79.849643
Hepatocytes	stop	-69	2099415	71114	898.793817
Hepatocytes	stop	-68	300037	71114	111.832587
Hepatocytes	stop	-67	177580	71114	83.100726
Hepatocytes	stop	-66	2113737	71115	878.825598
Hepatocytes	stop	-65	257441	71115	126.791602
Hepatocytes	stop	-64	191335	71115	86.010359
Hepatocytes	stop	-63	1972659	71116	909.201866
Hepatocytes	stop	-62	247583	71116	118.950332
Hepatocytes	stop	-61	187450	71116	87.437506
Hepatocytes	stop	-60	2285657	71116	886.863175
Hepatocytes	stop	-59	314316	71116	114.902308
Hepatocytes	stop	-58	183660	71116	80.550242
Hepatocytes	stop	-57	2244019	71116	817.134825
Hepatocytes	stop	-56	268539	71116	113.085784
Hepatocytes	stop	-55	197401	71116	88.557232
Hepatocytes	stop	-54	1943744	71116	851.142359
Hepatocytes	stop	-53	272749	71116	110.414099
Hepatocytes	stop	-52	181174	71116	97.540073
Hepatocytes	stop	-51	2213440	71116	820.344705
Hepatocytes	stop	-50	280481	71116	109.431412
Hepatocytes	stop	-49	178656	71116	86.253962
Hepatocytes	stop	-48	1968585	71116	824.643496
Hepatocytes	stop	-47	233703	71116	108.768561
Hepatocytes	stop	-46	212265	71116	84.765077
Hepatocytes	stop	-45	2172341	71116	823.732923
Hepatocytes	stop	-44	416960	71116	121.044243
Hepatocytes	stop	-43	226009	71116	87.584029
Hepatocytes	stop	-42	1971850	71116	851.444260
Hepatocytes	stop	-41	222960	71116	105.976269
Hepatocytes	stop	-40	176301	71116	84.201417
Hepatocytes	stop	-39	2042309	71116	822.827076
Hepatocytes	stop	-38	230262	71116	105.559871
Hepatocytes	stop	-37	175032	71116	88.226195
Hepatocytes	stop	-36	2150728	71116	852.803960
Hepatocytes	stop	-35	256124	71116	122.691594
Hepatocytes	stop	-34	252756	71116	92.560122
Hepatocytes	stop	-33	2269279	71116	948.737826
Hepatocytes	stop	-32	341090	71116	127.515839
Hepatocytes	stop	-31	223662	71116	103.123938
Hepatocytes	stop	-30	2543172	71116	912.819077
Hepatocytes	stop	-29	305257	71116	125.708278
Hepatocytes	stop	-28	209320	71116	97.590897
Hepatocytes	stop	-27	2210260	71116	881.276816
Hepatocytes	stop	-26	236073	71116	132.549914
Hepatocytes	stop	-25	172016	71116	90.900147
Hepatocytes	stop	-24	2005290	71116	815.826282
Hepatocytes	stop	-23	279226	71116	116.654479
Hepatocytes	stop	-22	171166	71116	103.812311
Hepatocytes	stop	-21	2437700	71116	852.108884
Hepatocytes	stop	-20	249535	71116	125.095197
Hepatocytes	stop	-19	180927	71116	90.873749
Hepatocytes	stop	-18	2119245	71116	819.872656
Hepatocytes	stop	-17	257234	71116	113.060496
Hepatocytes	stop	-16	194869	71116	100.450817
Hepatocytes	stop	-15	2395748	71116	770.005395
Hepatocytes	stop	-14	270080	71116	120.584089
Hepatocytes	stop	-13	149438	71116	72.645336
Hepatocytes	stop	-12	1565007	71116	665.103596
Hepatocytes	stop	-11	222171	71116	83.279500
Hepatocytes	stop	-10	219437	71116	79.734251
Hepatocytes	stop	-9	3484621	71116	1279.755632
Hepatocytes	stop	-8	478183	71116	172.832558
Hepatocytes	stop	-7	224298	71116	98.373338
Hepatocytes	stop	-6	2033972	71116	905.374275
Hepatocytes	stop	-5	198178	71116	98.954960
Hepatocytes	stop	-4	133633	71116	73.433666
Hepatocytes	stop	-3	1892425	71116	823.490943
Hepatocytes	stop	-2	218535	71116	118.988885
Hepatocytes	stop	-1	319301	71116	172.961594
Hepatocytes	stop	0	13190031	71116	5469.126085
Hepatocytes	stop	1	2292712	71116	869.625099
Hepatocytes	stop	2	406230	71116	212.322157
Hepatocytes	stop	3	536117	66242	240.313899
Hepatocytes	stop	4	70459	66242	34.455229
Hepatocytes	stop	5	52173	66241	29.773629
Hepatocytes	stop	6	34436	65719	18.918391
Hepatocytes	stop	7	89390	65691	39.266694
Hepatocytes	stop	8	54350	65664	33.159173
Hepatocytes	stop	9	27067	65655	14.123471
Hepatocytes	stop	10	48218	65624	30.433220
Hepatocytes	stop	11	55554	65617	31.667792
Hepatocytes	stop	12	28491	65596	16.017150
Hepatocytes	stop	13	42194	65574	27.796996
Hepatocytes	stop	14	73491	65555	34.750973
Hepatocytes	stop	15	27211	65538	18.751461
Hepatocytes	stop	16	28516	65525	34.248488
Hepatocytes	stop	17	31753	65510	26.494804
Hepatocytes	stop	18	17296	65492	12.978671
Hepatocytes	stop	19	31559	65476	19.279570
Hepatocytes	stop	20	27772	65452	16.273600
Hepatocytes	stop	21	16080	65414	10.899796
Hepatocytes	stop	22	27184	65384	18.054619
Hepatocytes	stop	23	26183	65347	22.330797
Hepatocytes	stop	24	14852	65292	7.374472
Hepatocytes	stop	25	29657	65243	30.027424
Hepatocytes	stop	26	30375	65208	32.434761
Hepatocytes	stop	27	13881	65176	23.488627
Hepatocytes	stop	28	32386	65148	27.345408
Hepatocytes	stop	29	23934	65116	16.645582
Hepatocytes	stop	30	10264	65095	9.014665
Hepatocytes	stop	31	25248	65072	19.389385
Hepatocytes	stop	32	25662	65029	19.832575
Hepatocytes	stop	33	10679	65002	15.080171
Hepatocytes	stop	34	24315	64974	21.310061
Hepatocytes	stop	35	24803	64944	19.389137
Hepatocytes	stop	36	12224	64905	16.006208
Hepatocytes	stop	37	29939	64871	26.158955
Hepatocytes	stop	38	35905	64812	19.344085
Hepatocytes	stop	39	21569	64778	20.095117
Hepatocytes	stop	40	30455	64738	23.058522
Hepatocytes	stop	41	23121	64673	20.839483
Hepatocytes	stop	42	17490	64633	11.069750
Hepatocytes	stop	43	39400	64568	21.969695
Hepatocytes	stop	44	25944	64502	20.508567
Hepatocytes	stop	45	79972	64445	14.998963
Hepatocytes	stop	46	28591	64400	20.364376
Hepatocytes	stop	47	34218	64325	26.492495
Hepatocytes	stop	48	12474	64275	11.656279
Hepatocytes	stop	49	29278	64216	29.032869
Hepatocytes	stop	50	26739	64142	25.884453
